CVE_INEGI,CVE_ENT,CVE_MUN,NOM_ENT,NOM_MUN,Tarifa,Consumo 2010,Consumo 2011,Consumo 2012,Consumo 2013,Consumo 2014,Consumo 2015,Consumo 2016,Usuarios 2010,Usuarios 2011,Usuarios 2012,Usuarios 2013,Usuarios 2014,Usuarios 2015,Usuarios 2016
12016.0,12,16,Guerrero                                          ,Coahuayutla de Jose Maria Izazaga                 ,DAC,15056.0,801.0,6141.0,11594.0,1679.0,3041.0,13130.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0
12017.0,12,17,Guerrero                                          ,Cocula                                            ,1B,4746688.0,5215266.0,5339804.0,4842660.0,5293043.0,6420417.0,5663383.0,4319.0,4794.0,4825.0,4777.0,4908.0,5281.0,5330.0
12017.0,12,17,Guerrero                                          ,Cocula                                            ,DAC,9359.0,16907.0,97409.0,236701.0,352570.0,574568.0,508129.0,1.0,3.0,15.0,27.0,52.0,74.0,48.0
12018.0,12,18,Guerrero                                          ,Copala                                            ,1B,3730702.0,3620211.0,3586804.0,3854736.0,4866941.0,5942027.0,6248591.0,2781.0,2682.0,2762.0,3159.0,3639.0,4197.0,4374.0
12018.0,12,18,Guerrero                                          ,Copala                                            ,DAC,107476.0,35213.0,103408.0,144492.0,211790.0,255615.0,506218.0,20.0,10.0,20.0,28.0,39.0,54.0,47.0
12019.0,12,19,Guerrero                                          ,Copalillo                                         ,1B,2359785.0,2567551.0,2585928.0,2496489.0,2695334.0,2721818.0,2669787.0,2700.0,2803.0,2933.0,2992.0,3214.0,3353.0,3433.0
12019.0,12,19,Guerrero                                          ,Copalillo                                         ,DAC,5592.0,2964.0,0.0,0.0,2089.0,4599.0,5791.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
12020.0,12,20,Guerrero                                          ,Copanatoyac                                       ,1B,2060062.0,1847686.0,1552832.0,1646114.0,1938348.0,2291335.0,2427465.0,2961.0,2885.0,2939.0,3227.0,3360.0,3599.0,3871.0
12020.0,12,20,Guerrero                                          ,Copanatoyac                                       ,DAC,338765.0,44694.0,59557.0,32216.0,10848.0,66062.0,24133.0,21.0,10.0,4.0,1.0,1.0,5.0,3.0
12021.0,12,21,Guerrero                                          ,Coyuca de Benitez                                 ,1B,19637794.0,20350320.0,19856779.0,18943441.0,21792055.0,23766757.0,23394794.0,16660.0,15848.0,16164.0,16698.0,17582.0,18497.0,18932.0
12021.0,12,21,Guerrero                                          ,Coyuca de Benitez                                 ,DAC,383317.0,353430.0,428693.0,209771.0,375748.0,377290.0,404369.0,49.0,42.0,29.0,25.0,36.0,58.0,77.0
12022.0,12,22,Guerrero                                          ,Coyuca de Catalan                                 ,1E,30253464.0,27650523.0,31351807.0,35781116.0,29454654.0,30982683.0,11315381.0,12178.0,10581.0,11725.0,11868.0,12200.0,13292.0,13054.0
12022.0,12,22,Guerrero                                          ,Coyuca de Catalan                                 ,DAC,83715.0,157858.0,38030.0,5455.0,0.0,105031.0,18779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12023.0,12,23,Guerrero                                          ,Cuajinicuilapa                                    ,1B,7343140.0,8248736.0,7102044.0,7501731.0,9198760.0,10430459.0,10711027.0,5543.0,5705.0,5324.0,6081.0,6696.0,7489.0,7719.0
12023.0,12,23,Guerrero                                          ,Cuajinicuilapa                                    ,DAC,241463.0,166360.0,134457.0,185546.0,158840.0,270160.0,424549.0,36.0,21.0,21.0,41.0,38.0,51.0,50.0
12024.0,12,24,Guerrero                                          ,Cualac                                            ,1B,1294735.0,1341049.0,1276695.0,1238688.0,1390685.0,1390363.0,1464176.0,1549.0,1590.0,1629.0,1661.0,1680.0,1813.0,1875.0
12024.0,12,24,Guerrero                                          ,Cualac                                            ,DAC,1133.0,1103.0,4622.0,90.0,11076.0,12113.0,5125.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12025.0,12,25,Guerrero                                          ,Cuautepec                                         ,1B,2392430.0,2364647.0,2420598.0,2921320.0,3738223.0,3700991.0,4063600.0,2241.0,2227.0,2365.0,3021.0,3351.0,3428.0,3636.0
12025.0,12,25,Guerrero                                          ,Cuautepec                                         ,DAC,60216.0,18212.0,33057.0,34195.0,107991.0,125234.0,114355.0,9.0,4.0,5.0,9.0,21.0,21.0,13.0
12026.0,12,26,Guerrero                                          ,Cuetzala del Progreso                             ,1A,1936309.0,2119330.0,2105049.0,1701144.0,1606130.0,1718277.0,1877522.0,2770.0,2765.0,2697.0,2632.0,2628.0,2603.0,2677.0
12026.0,12,26,Guerrero                                          ,Cuetzala del Progreso                             ,DAC,99432.0,59746.0,21693.0,25318.0,10637.0,34420.0,19631.0,4.0,7.0,4.0,4.0,2.0,8.0,3.0
12027.0,12,27,Guerrero                                          ,Cutzamala de Pinzon                               ,1E,18296083.0,25045061.0,20387568.0,20796594.0,17308718.0,15949968.0,22040509.0,8080.0,8462.0,7185.0,7359.0,7478.0,7694.0,8214.0
12027.0,12,27,Guerrero                                          ,Cutzamala de Pinzon                               ,DAC,0.0,2218.0,52849.0,25694.0,26939.0,0.0,12473.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12028.0,12,28,Guerrero                                          ,Chilapa de Alvarez                                ,1,20309114.0,21004564.0,20147293.0,21269760.0,21127675.0,22230910.0,22623894.0,25684.0,26110.0,27287.0,28489.0,29098.0,30350.0,31283.0
12028.0,12,28,Guerrero                                          ,Chilapa de Alvarez                                ,DAC,364261.0,282661.0,239890.0,182130.0,207784.0,214059.0,262373.0,83.0,68.0,64.0,48.0,47.0,60.0,64.0
12029.0,12,29,Guerrero                                          ,Chilpancingo de los Bravo                         ,1,74852758.0,78042054.0,82578221.0,83514156.0,85187426.0,91108030.0,94641113.0,65178.0,67937.0,71946.0,74250.0,78405.0,83941.0,89334.0
12029.0,12,29,Guerrero                                          ,Chilpancingo de los Bravo                         ,DAC,4834244.0,4275416.0,3527750.0,2995400.0,2851135.0,2882390.0,3155621.0,1135.0,994.0,855.0,752.0,654.0,785.0,729.0
12030.0,12,30,Guerrero                                          ,Florencio Villarreal                              ,1B,4545466.0,4663889.0,4670952.0,4800905.0,6623535.0,7063682.0,9115503.0,3595.0,3527.0,3529.0,3860.0,4717.0,4797.0,5212.0
12030.0,12,30,Guerrero                                          ,Florencio Villarreal                              ,DAC,220394.0,208849.0,250987.0,254969.0,372652.0,500396.0,300888.0,41.0,24.0,51.0,47.0,70.0,103.0,35.0
12031.0,12,31,Guerrero                                          ,General Canuto A. Neri                            ,1A,1198382.0,1278207.0,1233900.0,1234651.0,1188378.0,1321137.0,1627543.0,1563.0,1544.0,1529.0,1530.0,1557.0,1743.0,1851.0
12031.0,12,31,Guerrero                                          ,General Canuto A. Neri                            ,DAC,25959.0,1105.0,52847.0,2652.0,2097.0,17083.0,5251.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0
12032.0,12,32,Guerrero                                          ,General Heliodoro Castillo                        ,1A,2693085.0,3029386.0,3084331.0,4110976.0,3989206.0,4956626.0,5506418.0,4547.0,4165.0,4688.0,5729.0,6187.0,7317.0,7993.0
12032.0,12,32,Guerrero                                          ,General Heliodoro Castillo                        ,DAC,40725.0,40301.0,95373.0,683716.0,30251.0,17219.0,45469.0,9.0,9.0,5.0,13.0,4.0,5.0,12.0
12033.0,12,33,Guerrero                                          ,Huamuxtitlan                                      ,1C,5171978.0,5383073.0,5247633.0,5399852.0,5630803.0,5709996.0,5855559.0,4924.0,5019.0,5203.0,5353.0,5476.0,5576.0,5642.0
12033.0,12,33,Guerrero                                          ,Huamuxtitlan                                      ,DAC,14.0,42.0,0.0,92.0,1679.0,0.0,5435.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
12034.0,12,34,Guerrero                                          ,Huitzuco de los Figueroa                          ,1B,13121167.0,13550786.0,13131657.0,12658072.0,13545553.0,13790383.0,13182611.0,11656.0,12181.0,12423.0,12678.0,12886.0,13281.0,13577.0
12034.0,12,34,Guerrero                                          ,Huitzuco de los Figueroa                          ,DAC,74645.0,77058.0,44877.0,37985.0,47980.0,45155.0,61597.0,12.0,14.0,6.0,6.0,7.0,7.0,13.0
12035.0,12,35,Guerrero                                          ,Iguala de la Independencia                        ,1C,69897271.0,72041928.0,72572227.0,73358564.0,75274990.0,78884621.0,80655402.0,43957.0,45077.0,46552.0,47719.0,49500.0,51933.0,53422.0
12035.0,12,35,Guerrero                                          ,Iguala de la Independencia                        ,DAC,334582.0,458238.0,273100.0,270565.0,217868.0,280652.0,389819.0,21.0,21.0,19.0,16.0,15.0,26.0,24.0
12036.0,12,36,Guerrero                                          ,Igualapa                                          ,1B,2000918.0,2041609.0,1845461.0,2076926.0,2434402.0,2701702.0,2651376.0,1883.0,1676.0,2043.0,2141.0,2484.0,2650.0,2767.0
12036.0,12,36,Guerrero                                          ,Igualapa                                          ,DAC,28564.0,1839.0,21851.0,34350.0,21283.0,20545.0,5590.0,0.0,2.0,3.0,4.0,5.0,4.0,2.0
12037.0,12,37,Guerrero                                          ,Ixcateopan de Cuauhtemoc                          ,1,1426310.0,1595130.0,1565425.0,1340191.0,1264194.0,1318641.0,1419020.0,2191.0,2183.0,2085.0,2083.0,2096.0,2147.0,2189.0
12037.0,12,37,Guerrero                                          ,Ixcateopan de Cuauhtemoc                          ,DAC,49895.0,21755.0,31055.0,5487.0,6375.0,6419.0,10044.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0
12038.0,12,38,Guerrero                                          ,Zihuatanejo de Azueta                             ,1B,61451571.0,65025269.0,66731912.0,64018667.0,72141345.0,80160784.0,76061466.0,42448.0,43331.0,44711.0,45899.0,48789.0,50210.0,50897.0
12038.0,12,38,Guerrero                                          ,Zihuatanejo de Azueta                             ,DAC,9883261.0,9346181.0,8536501.0,8484260.0,9450451.0,10493210.0,12181254.0,1073.0,1005.0,1049.0,1053.0,1121.0,1371.0,1368.0
12039.0,12,39,Guerrero                                          ,Juan R. Escudero                                  ,1C,8348469.0,7760565.0,7785018.0,8648195.0,8507790.0,10044964.0,9947099.0,6265.0,6376.0,6924.0,7410.0,7380.0,7639.0,8070.0
12039.0,12,39,Guerrero                                          ,Juan R. Escudero                                  ,DAC,6057.0,52064.0,123.0,3344.0,14218.0,23413.0,14989.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
12040.0,12,40,Guerrero                                          ,Leonardo Bravo                                    ,1A,3738833.0,3484608.0,3534935.0,3233216.0,3289558.0,3683195.0,3764877.0,3721.0,3832.0,4179.0,3859.0,3910.0,4152.0,4714.0
12040.0,12,40,Guerrero                                          ,Leonardo Bravo                                    ,DAC,88592.0,76822.0,58175.0,31048.0,39102.0,42328.0,38209.0,17.0,10.0,7.0,7.0,5.0,11.0,11.0
12041.0,12,41,Guerrero                                          ,Malinaltepec                                      ,1B,5714192.0,6702513.0,3114261.0,3162008.0,3888618.0,3921628.0,3647715.0,6837.0,6153.0,5288.0,6232.0,6882.0,7206.0,7376.0
12041.0,12,41,Guerrero                                          ,Malinaltepec                                      ,DAC,50634.0,140485.0,209142.0,66467.0,64735.0,13296.0,42609.0,10.0,17.0,9.0,4.0,4.0,4.0,5.0
12042.0,12,42,Guerrero                                          ,Martir de Cuilapan                                ,1,2354190.0,3567596.0,3580649.0,3401505.0,3621211.0,3857164.0,3760942.0,4040.0,5952.0,4362.0,4869.0,5070.0,5219.0,5384.0
12042.0,12,42,Guerrero                                          ,Martir de Cuilapan                                ,DAC,88119.0,230959.0,20385.0,12279.0,19854.0,19363.0,38129.0,8.0,13.0,2.0,5.0,7.0,2.0,9.0
12043.0,12,43,Guerrero                                          ,Metlatonoc                                        ,1B,12506074.0,11902532.0,1836495.0,1774388.0,2149352.0,2271415.0,1765796.0,10612.0,7219.0,3435.0,3494.0,3634.0,3868.0,3792.0
12043.0,12,43,Guerrero                                          ,Metlatonoc                                        ,DAC,199967.0,185893.0,118424.0,43700.0,3911.0,19961.0,100490.0,32.0,20.0,10.0,6.0,1.0,3.0,4.0
12044.0,12,44,Guerrero                                          ,Mochitlan                                         ,1A,3359659.0,3028671.0,2706126.0,2787285.0,2772821.0,2858870.0,2956683.0,4095.0,3118.0,3273.0,3317.0,3409.0,3519.0,3641.0
12044.0,12,44,Guerrero                                          ,Mochitlan                                         ,DAC,16837.0,17949.0,35243.0,13156.0,21625.0,2202.0,2421.0,7.0,1.0,1.0,4.0,4.0,0.0,1.0
12045.0,12,45,Guerrero                                          ,Olinala                                           ,1B,1994592.0,3142296.0,4829697.0,4789165.0,5379517.0,2157298.0,5144758.0,3745.0,6234.0,6199.0,6628.0,6883.0,7137.0,7276.0
12045.0,12,45,Guerrero                                          ,Olinala                                           ,DAC,64787.0,128214.0,43101.0,36493.0,10144.0,2086334.0,29391.0,2.0,7.0,7.0,2.0,1.0,3.0,6.0
12046.0,12,46,Guerrero                                          ,Ometepec                                          ,1B,19797703.0,19797703.0,15184915.0,16923411.0,19727045.0,22084531.0,21484809.0,17286.0,17286.0,12433.0,15400.0,16584.0,18735.0,19627.0
12046.0,12,46,Guerrero                                          ,Ometepec                                          ,DAC,453727.0,453727.0,346336.0,425426.0,477493.0,500618.0,541111.0,73.0,73.0,54.0,68.0,85.0,87.0,81.0
12047.0,12,47,Guerrero                                          ,Pedro Ascencio Alquisiras                         ,1D,3037752.0,2601871.0,907523.0,987964.0,848925.0,899194.0,1011499.0,3966.0,1209.0,1347.0,1405.0,1456.0,1485.0,1497.0
12047.0,12,47,Guerrero                                          ,Pedro Ascencio Alquisiras                         ,DAC,12482.0,504.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12048.0,12,48,Guerrero                                          ,Petatlan                                          ,1B,4215206.0,5826829.0,16793114.0,15919643.0,18364689.0,20087061.0,20134457.0,5519.0,12379.0,12817.0,13250.0,13944.0,14698.0,15219.0
12048.0,12,48,Guerrero                                          ,Petatlan                                          ,DAC,173679.0,106930.0,233695.0,203186.0,286404.0,385260.0,430680.0,22.0,48.0,38.0,34.0,45.0,49.0,65.0
12049.0,12,49,Guerrero                                          ,Pilcaya                                           ,1B,17354432.0,18264386.0,4336673.0,2937522.0,2511499.0,2981788.0,3237677.0,15595.0,9672.0,4496.0,2840.0,2758.0,3059.0,3239.0
12049.0,12,49,Guerrero                                          ,Pilcaya                                           ,DAC,387655.0,293687.0,12736.0,24520.0,22803.0,24917.0,48273.0,52.0,10.0,6.0,4.0,8.0,10.0,10.0
12050.0,12,50,Guerrero                                          ,Pungarabato                                       ,1F,369923.0,2019049.0,1391559.0,1043842.0,797769.0,1629035.0,7520055.0,13841.0,13122.0,12690.0,13221.0,13504.0,14409.0,15659.0
12050.0,12,50,Guerrero                                          ,Pungarabato                                       ,DAC,16666.0,108605.0,345030.0,103216.0,131495.0,25.0,916.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12051.0,12,51,Guerrero                                          ,Quechultenango                                    ,1A,17076731.0,16286894.0,6126031.0,6102539.0,6232286.0,6779384.0,6396496.0,13792.0,7232.0,7836.0,8249.0,8489.0,8720.0,9083.0
12051.0,12,51,Guerrero                                          ,Quechultenango                                    ,DAC,275843.0,202056.0,11838.0,38609.0,76059.0,36492.0,62873.0,53.0,6.0,3.0,6.0,9.0,8.0,13.0
12052.0,12,52,Guerrero                                          ,San Luis Acatlan                                  ,1B,102590.0,66762.0,6381351.0,7156656.0,8598651.0,9253730.0,9470810.0,129.0,3493.0,7605.0,9115.0,9964.0,10440.0,11517.0
12052.0,12,52,Guerrero                                          ,San Luis Acatlan                                  ,DAC,1321.0,0.0,65277.0,103779.0,116948.0,100421.0,111900.0,0.0,1.0,15.0,22.0,17.0,27.0,21.0
12053.0,12,53,Guerrero                                          ,San Marcos                                        ,1B,15779470.0,15779470.0,12985843.0,13468307.0,15708181.0,16923327.0,18264776.0,13309.0,13309.0,11337.0,12110.0,13010.0,14113.0,14420.0
12053.0,12,53,Guerrero                                          ,San Marcos                                        ,DAC,308729.0,308729.0,183857.0,339694.0,442660.0,414669.0,173631.0,61.0,61.0,31.0,74.0,72.0,87.0,42.0
12054.0,12,54,Guerrero                                          ,San Miguel Totolapan                              ,1D,9011586.0,6941384.0,3285572.0,4501804.0,3195956.0,2987882.0,4464733.0,10878.0,3474.0,3564.0,3382.0,3574.0,3056.0,3506.0
12054.0,12,54,Guerrero                                          ,San Miguel Totolapan                              ,DAC,99278.0,93129.0,42650.0,0.0,0.0,44657.0,29768.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
12055.0,12,55,Guerrero                                          ,Taxco de Alarcon                                  ,1A,33738966.0,33068300.0,33135812.0,32844061.0,34035440.0,35568903.0,35422051.0,30881.0,31911.0,32617.0,33198.0,34910.0,36140.0,35200.0
12055.0,12,55,Guerrero                                          ,Taxco de Alarcon                                  ,DAC,1230501.0,806596.0,435680.0,364944.0,363119.0,380058.0,384845.0,290.0,96.0,86.0,80.0,75.0,77.0,70.0
12056.0,12,56,Guerrero                                          ,Tecoanapa                                         ,1C,7639777.0,7962058.0,8356107.0,8674889.0,9475177.0,10402672.0,10602625.0,7968.0,7973.0,9554.0,10275.0,10749.0,11173.0,11592.0
12056.0,12,56,Guerrero                                          ,Tecoanapa                                         ,DAC,196926.0,150423.0,10119.0,1924.0,68878.0,50755.0,6142.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
12057.0,12,57,Guerrero                                          ,Tecpan de Galeana                                 ,1B,25660198.0,25527757.0,25636810.0,23786572.0,27118398.0,29989003.0,28663921.0,18947.0,19378.0,19986.0,20423.0,21554.0,22438.0,22600.0
12057.0,12,57,Guerrero                                          ,Tecpan de Galeana                                 ,DAC,493921.0,418110.0,285471.0,242877.0,300909.0,385537.0,485378.0,66.0,61.0,44.0,28.0,50.0,83.0,78.0
12058.0,12,58,Guerrero                                          ,Teloloapan                                        ,1,13491781.0,14261052.0,14459371.0,13802522.0,13664204.0,13381612.0,14421511.0,16409.0,16507.0,16879.0,16829.0,17049.0,16033.0,18358.0
12058.0,12,58,Guerrero                                          ,Teloloapan                                        ,DAC,365793.0,248027.0,151948.0,69418.0,76784.0,212297.0,222727.0,44.0,43.0,32.0,17.0,23.0,34.0,36.0
12059.0,12,59,Guerrero                                          ,Tepecoacuilco de Trujano                          ,1B,11221940.0,12102497.0,11516047.0,10803333.0,11697443.0,12152592.0,11785168.0,10666.0,10691.0,10917.0,11052.0,11304.0,11634.0,11905.0
12059.0,12,59,Guerrero                                          ,Tepecoacuilco de Trujano                          ,DAC,45282.0,40845.0,43953.0,45751.0,56887.0,103103.0,94421.0,6.0,8.0,7.0,5.0,9.0,16.0,14.0
12060.0,12,60,Guerrero                                          ,Tetipac                                           ,1,2071021.0,1896197.0,1897677.0,2025588.0,1659833.0,1781347.0,2245452.0,2140.0,2222.0,2355.0,2568.0,2020.0,2149.0,2841.0
12060.0,12,60,Guerrero                                          ,Tetipac                                           ,DAC,38427.0,13507.0,6551.0,4211.0,6567.0,17838.0,17942.0,7.0,1.0,4.0,1.0,2.0,4.0,5.0
12061.0,12,61,Guerrero                                          ,Tixtla de Guerrero                                ,1A,9872640.0,10240022.0,10473623.0,10219272.0,10384710.0,10966616.0,10812926.0,10196.0,10460.0,10931.0,10703.0,11597.0,12028.0,12440.0
12061.0,12,61,Guerrero                                          ,Tixtla de Guerrero                                ,DAC,248023.0,78054.0,160278.0,85237.0,92708.0,100186.0,117010.0,35.0,22.0,23.0,17.0,23.0,27.0,24.0
12062.0,12,62,Guerrero                                          ,Tlacoachistlahuaca                                ,1B,2946553.0,2983214.0,2818420.0,3100588.0,3564250.0,3741764.0,3428078.0,3400.0,3586.0,4009.0,4291.0,4486.0,4690.0,4932.0
12062.0,12,62,Guerrero                                          ,Tlacoachistlahuaca                                ,DAC,25088.0,12619.0,13133.0,37872.0,36807.0,43620.0,37085.0,3.0,1.0,2.0,8.0,5.0,10.0,4.0
12063.0,12,63,Guerrero                                          ,Tlacoapa                                          ,1B,650092.0,677471.0,808390.0,726250.0,1200974.0,1233518.0,1154921.0,1011.0,1028.0,1198.0,1565.0,1885.0,2007.0,2090.0
12063.0,12,63,Guerrero                                          ,Tlacoapa                                          ,DAC,74872.0,113291.0,6108.0,84722.0,5001.0,0.0,3316.0,6.0,2.0,3.0,5.0,1.0,0.0,1.0
12064.0,12,64,Guerrero                                          ,Tlalchapa                                         ,1D,4147969.0,4337287.0,4590814.0,5384146.0,4291245.0,4700263.0,5409187.0,3440.0,3514.0,3609.0,3807.0,3751.0,3738.0,4244.0
12064.0,12,64,Guerrero                                          ,Tlalchapa                                         ,DAC,0.0,28506.0,81979.0,13587.0,0.0,16807.0,14674.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
12065.0,12,65,Guerrero                                          ,Tlalixtaquilla de Maldonado                       ,1B,1573406.0,1828417.0,1631852.0,1548159.0,1641023.0,1601204.0,1364334.0,1807.0,1796.0,1858.0,1885.0,1976.0,2066.0,2090.0
12065.0,12,65,Guerrero                                          ,Tlalixtaquilla de Maldonado                       ,DAC,3932.0,23364.0,20534.0,12013.0,74.0,2757.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0
12066.0,12,66,Guerrero                                          ,Tlapa de Comonfort                                ,1B,18952596.0,19951758.0,19099914.0,19000759.0,21053881.0,23092247.0,22389394.0,17627.0,17435.0,18782.0,20047.0,21186.0,23806.0,23914.0
12066.0,12,66,Guerrero                                          ,Tlapa de Comonfort                                ,DAC,863768.0,375499.0,258136.0,308735.0,184418.0,207526.0,262284.0,61.0,42.0,39.0,32.0,20.0,38.0,32.0
12067.0,12,67,Guerrero                                          ,Tlapehuala                                        ,1D,9095368.0,8535211.0,10618155.0,10848982.0,9250353.0,10196136.0,11181227.0,5786.0,5889.0,6556.0,6561.0,6612.0,6926.0,7187.0
12067.0,12,67,Guerrero                                          ,Tlapehuala                                        ,DAC,90281.0,132534.0,11145.0,49552.0,65687.0,11227.0,13415.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
12068.0,12,68,Guerrero                                          ,La Union de Isidoro Montes de Oca                 ,1B,9708816.0,9580712.0,9769829.0,9235064.0,10471536.0,11076745.0,10898260.0,6878.0,7085.0,7235.0,7450.0,7536.0,7777.0,8311.0
12068.0,12,68,Guerrero                                          ,La Union de Isidoro Montes de Oca                 ,DAC,723732.0,769969.0,604103.0,638463.0,777290.0,881203.0,1041515.0,75.0,72.0,75.0,83.0,94.0,108.0,116.0
12069.0,12,69,Guerrero                                          ,Xalpatlahuac                                      ,1B,2005423.0,2299859.0,2241519.0,2199595.0,2371562.0,2390417.0,2417630.0,2613.0,3058.0,3138.0,3194.0,3158.0,3347.0,3619.0
12069.0,12,69,Guerrero                                          ,Xalpatlahuac                                      ,DAC,133027.0,278696.0,73622.0,19790.0,29711.0,30268.0,3335.0,12.0,6.0,4.0,1.0,1.0,2.0,0.0
12070.0,12,70,Guerrero                                          ,Xochihuehuetlan                                   ,1A,1940587.0,1990527.0,1984684.0,1869357.0,1880031.0,1953641.0,1852916.0,2184.0,2221.0,2256.0,2267.0,2307.0,2340.0,2362.0
12070.0,12,70,Guerrero                                          ,Xochihuehuetlan                                   ,DAC,8448.0,7144.0,9485.0,8069.0,6721.0,5965.0,6853.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0
12071.0,12,71,Guerrero                                          ,Xochistlahuaca                                    ,1B,3507846.0,3334232.0,3256858.0,3780645.0,4523399.0,4914982.0,4448454.0,4784.0,4732.0,5374.0,6206.0,6566.0,6979.0,7197.0
12071.0,12,71,Guerrero                                          ,Xochistlahuaca                                    ,DAC,15034.0,3712.0,5572.0,20133.0,12510.0,14569.0,21503.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0
12072.0,12,72,Guerrero                                          ,Zapotitlan Tablas                                 ,1B,835734.0,788851.0,956375.0,1000127.0,1120579.0,880536.0,1031502.0,1033.0,1079.0,1111.0,1287.0,1439.0,999.0,1697.0
12072.0,12,72,Guerrero                                          ,Zapotitlan Tablas                                 ,DAC,4944.0,40086.0,51327.0,80636.0,89355.0,69246.0,98087.0,1.0,1.0,9.0,4.0,10.0,20.0,12.0
12073.0,12,73,Guerrero                                          ,Zirandaro                                         ,1D,6475730.0,6093942.0,5779244.0,7044839.0,6613586.0,7011163.0,7944015.0,5552.0,4855.0,4699.0,4814.0,5126.0,5599.0,6047.0
12073.0,12,73,Guerrero                                          ,Zirandaro                                         ,DAC,37123.0,2095.0,3608.0,249.0,9385.0,3631.0,7788.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
12074.0,12,74,Guerrero                                          ,Zitlala                                           ,1,2870763.0,2801249.0,2809643.0,2914738.0,2913467.0,3146093.0,3008733.0,4632.0,4760.0,4967.0,5105.0,5219.0,5324.0,5409.0
12074.0,12,74,Guerrero                                          ,Zitlala                                           ,DAC,4702.0,3197.0,4078.0,4124.0,7166.0,12338.0,14230.0,1.0,1.0,0.0,2.0,1.0,6.0,6.0
12075.0,12,75,Guerrero                                          ,Eduardo Neri                                      ,1A,12568396.0,12693995.0,13134060.0,13136013.0,13331284.0,14863149.0,14747771.0,11117.0,11508.0,12317.0,12676.0,13081.0,14159.0,14568.0
12075.0,12,75,Guerrero                                          ,Eduardo Neri                                      ,DAC,598941.0,540089.0,521834.0,440081.0,426086.0,534898.0,586565.0,116.0,91.0,73.0,88.0,67.0,105.0,103.0
12076.0,12,76,Guerrero                                          ,Acatepec                                          ,1B,2286908.0,2363733.0,2965982.0,2852476.0,3718011.0,4204430.0,4503782.0,3206.0,3542.0,3742.0,4662.0,5468.0,5872.0,5691.0
12076.0,12,76,Guerrero                                          ,Acatepec                                          ,DAC,45088.0,265482.0,281619.0,336521.0,217394.0,196945.0,190665.0,7.0,5.0,51.0,16.0,16.0,23.0,19.0
12077.0,12,77,Guerrero                                          ,Marquelia                                         ,1B,2888171.0,2888777.0,3444957.0,3763341.0,5580748.0,6684147.0,6899861.0,2460.0,2448.0,3213.0,3395.0,4389.0,4748.0,5422.0
12077.0,12,77,Guerrero                                          ,Marquelia                                         ,DAC,135168.0,64376.0,105977.0,169889.0,211957.0,338967.0,394154.0,16.0,8.0,19.0,26.0,32.0,81.0,52.0
12078.0,12,78,Guerrero                                          ,Cochoapa el Grande                                ,1B,1365481.0,1408031.0,1174532.0,909175.0,1128426.0,1205422.0,1268366.0,2231.0,2509.0,2729.0,2831.0,3748.0,4226.0,4270.0
12078.0,12,78,Guerrero                                          ,Cochoapa el Grande                                ,DAC,0.0,57695.0,1750.0,2240.0,8100.0,9204.0,9085.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
12079.0,12,79,Guerrero                                          ,Jose Joaquin de Herrera                           ,1,520547.0,992518.0,1359742.0,1494013.0,1594821.0,1683887.0,1738804.0,1189.0,2336.0,2646.0,2749.0,2805.0,3239.0,3431.0
12079.0,12,79,Guerrero                                          ,Jose Joaquin de Herrera                           ,DAC,244.0,131920.0,925.0,3974.0,13722.0,4105.0,5510.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
12080.0,12,80,Guerrero                                          ,Juchitan                                          ,1B,1605450.0,1594307.0,1250851.0,1425134.0,1615751.0,1704342.0,1899447.0,1379.0,1207.0,946.0,1085.0,1165.0,1271.0,1360.0
12080.0,12,80,Guerrero                                          ,Juchitan                                          ,DAC,16651.0,8120.0,21416.0,19199.0,27111.0,14936.0,40979.0,4.0,3.0,7.0,4.0,6.0,4.0,10.0
12081.0,12,81,Guerrero                                          ,Iliatenco                                         ,1B,852552.0,1000290.0,893451.0,924869.0,1093941.0,1231126.0,1378262.0,1322.0,1607.0,1576.0,1751.0,1839.0,2217.0,2364.0
12081.0,12,81,Guerrero                                          ,Iliatenco                                         ,DAC,42.0,1498.0,4726.0,7015.0,6507.0,2792.0,6550.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
